Word,Difficulty
seagull,-0.29
seagulls,-0.26
seahorse,-0.07
seal,-0.61
sealed,-0.57
sealer,-0.04
sealing,-0.01
seals,-0.5
sealskin,0.32
seam,-0.39
seaman,-0.25
seamanship,0.63
seamen,-0.21
seamless,-0.4
seams,-0.02
seamstress,0.14
Sean,-0.35
seance,0.2
seaplane,0.32
seaport,-0.35
seaports,-0.21
seaquake,0.71
sear,-0.05
search,-0.83
searched,-0.46
searches,-0.48
searching,-0.55
searchingly,0.18
searchings,-0.1
searchlight,-0.05
searchlights,0.1
searing,0.05
sears,-0.35
seas,-0.52
sea's,-0.34
seascape,0.11
seashore,-0.44
seasick,-0.28
seasickness,0.43
seaside,-0.23
season,-0.44
seasonable,-0.24
seasonal,-0.51
seasonally,0.11
seasoned,-0.57
seasoning,-0.15
seasons,-0.55
season's,-0.29
seat,-0.59
seated,-0.47
seating,-0.22
seats,-0.68
Seattle,-0.4
seawall,-0.32
seaward,0.06
seawater,-0.19
seaway,-0.04
seaweed,-0.05
seaworthy,-0.03
sec,0.12
secant,0.26
secants,0.72
secede,0.35
seceded,0.54
seceding,0.66
secession,0.28
secessionist,1.4
seclude,0.16
secluded,0.02
seclusion,0.17
seclusive,0.56
second,-0.86
secondarily,0.08
secondary,-0.51
secondhand,-0.2
secondly,-0.24
seconds,-0.58
secrecy,-0.04
secret,-0.5
secretarial,0.41
secretariat,0.66
secretaries,0.06
secretary,-0.17
secretary's,-0.12
secrete,0.05
secreted,0.01
secretion,0.05
secretions,0.13
secretive,0.08
secretly,-0.48
secrets,-0.7
sect,-0.38
sectarian,0.44
section,-0.36
sectional,-0.25
sectionalized,0.46
sections,-0.46
sector,-0.26
sectors,0.07
sects,0.09
secular,0.03
secularism,0.43
secularist,0.55
secularists,1.1
secularize,0.65
secularized,0.51
secure,-0.44
secured,-0.35
securely,-0.3
securing,0.12
securities,-0.08
security,-0.42
sedan,-0.15
sedans,0.41
sedate,-0.15
sedately,0.36
sedative,-0.07
sedentary,0.36
sediment,-0.12
sedimentary,0.16
sedimentation,0.6
sediments,-0.27
sedition,0.09
seditious,0.47
seduce,-0.33
seduced,-0.3
seducer,-0.04
seduction,-0.44
seductive,-0.5
sedulously,1.1
see,-0.93
seed,-0.69
seedbed,0.45
seedcake,0.22
seedless,-0.3
seedling,-0.09
seedlings,0.01
seeds,-0.52
seedy,-0.19
seeing,-0.52
seek,-0.69
seeker,-0.49
seekers,-0.45
seeking,-0.74
seeks,-0.51
seem,-0.52
seemed,-0.46
seeming,-0.38
seemingly,-0.18
seemly,-0.31
seems,-0.55
seen,-0.5
seep,0.51
seepage,0.19
seeped,0.26
seeping,0.1
seer,0.01
seers,0.1
seersucker,0.23
sees,-0.37
seesaw,-0.09
seethe,0.17
segment,-0.26
segmental,0.43
segmentation,0.54
segments,-0.3
segregate,0.11
segregated,0.23
segregating,0.79
segregation,0.2
segregationist,1.17
seismic,0.43
seismograph,0.44
seismographs,0.84
seismological,0.75
seismology,0.72
seize,-0.51
seized,-0.63
seizing,-0.21
seizure,-0.45
seldom,-0.3
select,-0.68
selected,-0.63
selecting,-0.22
selection,-0.36
selections,-0.47
selective,-0.41
selectively,0.03
selectivity,0.02
selectors,0
selects,-0.5
self,-0.71
selfeffacing,1.08
selfish,-0.53
selfishness,0.08
selfless,-0.1
selflessness,0.58
self's,-0.41
sell,-0.54
seller,-0.49
sellers,-0.46
seller's,-0.21
selling,-0.57
sellout,-0.15
sells,-0.4
Selma,0.13
selves,0.24
semantic,0.2
semblance,0.54
semen,-0.08
semester,-0.38
semester's,0.14
semi,-0.08
semiarid,1.67
semiautomatic,1.43
semicircle,0.38
semicircular,0.59
semicolon,0.18
semiconductor,0.33
semifinal,0.51
semifinalist,0.57
seminal,0.04
seminar,-0.3
seminarians,1.05
seminary,0.25
Seminole,-0.07
semiprecious,1.03
semipublic,0.8
semiquantitative,2.18
Semite,0.11
Semitic,0.87
semitrance,1.56
semitropical,1.18
semiweekly,0.81
semolina,1.03
sen,-0.01
senate,-0.48
Senate's,0.08
senator,-0.33
senatorial,0.77
senators,0
senator's,-0.26
send,-0.83
sender,-0.53
senders,-0.28
sending,-0.45
sends,-0.78
Senegal,0.25
senescence,1.23
senescent,1.21
senile,-0.07
senility,0.3
senior,-0.72
seniority,0.02
seniors,-0.55
senor,0.06
senora,0.62
senorita,0.55
sensation,-0.27
sensational,-0.28
sensationalism,0.85
sensationalist,0.95
sensations,-0.19
sense,-0.65
sensed,-0.19
senseless,-0.38
senselessly,0.12
senses,-0.74
sensibilities,0.3
sensibility,-0.24
sensible,-0.25
sensibly,0.15
sensing,-0.43
sensitive,-0.43
sensitively,0.15
sensitivities,0.71
sensitivity,-0.15
sensitize,0.36
sensitized,0.15
sensor,-0.52
sensors,-0.36
sensory,-0.3
sensual,-0.4
sensualism,0.59
sensualist,0.32
sensuality,-0.31
sensuous,0.09
sent,-0.48
sentence,-0.31
sentenced,-0.05
sentences,-0.35
sentencing,0.01
sentient,-0.03
sentiment,-0.06
sentimental,0.1
sentimentalists,0.58
sentimentality,0.45
sentimentalize,1.01
sentiments,-0.16
sentinel,0.14
sentinels,0.4
sentry,0.13
sentry's,0.21
Seoul,0.09
separable,-0.31
separate,-0.25
separated,-0.39
separately,-0.34
separateness,0.62
separates,-0.21
separating,0.04
separation,-0.28
separations,-0.1
separatism,0.16
separatist,0.24
separators,0.49
sepia,0.15
September,-0.43
septet,0.6
septic,0.06
septillion,1.17
septum,0.19
sepulchral,0.54
sepulchre,0.47
sequel,-0.37
sequence,-0.43
sequenced,-0.13
sequences,-0.31
sequent,0.34
sequential,0.1
sequester,0.22
sequestration,0.92
sequin,0.23
sequins,0.3
sequoia,0.41
serenade,0.15
serenaded,0.55
serendipity,0.25
serene,0.13
serenely,0.28
serenity,-0.3
serf,0.08
serfdom,0.75
serfs,0.01
serge,0.27
sergeant,0.23
sergeants,0.1
serial,-0.36
serialize,0.49
series,-0.43
serif,1.56
serious,-0.62
seriously,-0.33
seriousness,-0.15
sermon,-0.03
sermonize,0.58
sermons,-0.2
serpent,-0.43
serpentine,0.35
serpents,0.01
serrate,0.81
serrated,0.36
serum,0.14
servant,-0.4
servants,-0.57
serve,-0.61
served,-0.55
server,-0.28
serves,-0.3
service,-0.52
serviceable,0.49
servicemen,-0.06
services,-0.47
servicing,0.18
servile,0.13
servility,0.76
serving,-0.52
servings,-0.34
servitude,0.58
servo,NULL
sesame,0.19
session,-0.45
sessions,-0.46
set,-0.78
setback,-0.45
setbacks,-0.23
Seton,0.3
sets,-0.53
set's,-0.28
settee,-0.25
setter,0.35
setting,-0.5
settings,-0.49
settle,-0.43
settled,-0.5
settlement,-0.37
settlements,-0.27
settler,-0.37
settlers,-0.42
settles,-0.15
settling,-0.43
setup,-0.67
seven,-0.42
sevenfold,0.03
seventeen,-0.31
seventeenth,-0.1
seventh,-0.35
seventies,-0.09
seventieth,0.77
seventy,-0.26
sever,0.28
several,-0.5
severally,0.08
severance,0.18
severe,-0.34
severed,-0.03
severely,-0.27
severing,0.44
severity,-0.17
severs,0.43
sew,-0.64
sewage,-0.21
seward,0.28
seward's,0.39
sewed,-0.23
sewer,-0.41
sewerage,0.58
sewers,-0.23
sewer's,0.03
sewing,-0.46
sewn,-0.03
sex,-0.87
sexed,-0.45
sexes,-0.46
sexism,-0.56
sexist,-0.54
sexless,-0.27
sextant,0.41
sextet,0.22
sextillion,1.16
sexton,0.25
sextuplet,0.7
sexual,-0.79
sexuality,-0.49
sexualized,-0.05
sexually,-0.44
sexy,-0.79
shabbily,0.18
shabby,-0.29
shack,-0.6
shacked,-0.18
shackle,-0.26
shackled,-0.18
shackles,-0.08
shacks,-0.43
shade,-0.68
shaded,-0.54
shades,-0.56
shading,-0.21
shadings,0.12
shadow,-0.66
shadowbox,0
shadowed,-0.29
shadowing,-0.41
shadows,-0.63
shadowy,0.02
shady,-0.15
shaft,-0.6
shafted,-0.16
shafts,-0.45
shag,-0.2
shaggy,-0.37
shah,0.61
shake,-0.82
shakedown,-0.09
shaken,-0.67
shaker,-0.44
shakers,-0.26
shakes,-0.29
Shakespeare,-0.41
Shakespearean,0.81
Shakespeare's,-0.03
Shakespearian,0.62
shakily,0.22
shaking,-0.46
shaky,-0.1
shale,-0.1
shall,-0.44
shallot,-0.18
shallow,-0.65
shallower,0.16
shallowness,-0.06
shalom,0.57
sham,0.22
shaman,0.15
shamble,-0.01
shambled,0.2
shambles,-0.13
shambling,-0.09
shame,-0.6
shamed,-0.14
shamefaced,0.36
shamefacedly,1.18
shameful,-0.16
shameless,-0.42
shames,-0.51
shammy,-0.03
shampoo,-0.63
shamrock,0.05
shams,0.41
Shanghai,0.09
shank,-0.18
Shannon,-0.16
shan't,0.71
shanties,0.52
shanty,-0.02
shantytown,0.72
shape,-0.61
shaped,-0.64
shapeless,-0.13
shapely,-0.2
shapes,-0.67
shaping,-0.57
shard,-0.27
shards,0.3
share,-0.75
sharecrop,0.44
sharecropper,0.31
shared,-0.63
shareholder,-0.15
shareholders,-0.01
sharers,0.2
shares,-0.53
sharing,-0.29
shark,-0.57
sharks,-0.72
shark's,-0.23
sharkskin,0.8
Sharon,-0.36
sharp,-0.53
sharpen,-0.34
sharpened,-0.55
sharpener,-0.18
sharpening,-0.2
sharper,-0.54
sharpest,-0.21
sharply,-0.46
sharpness,-0.54
sharpshooter,0.25
sharpshooters,0.3
shatter,-0.32
shattered,-0.57
shattering,-0.07
shatterproof,0.2
shatters,-0.27
shave,-0.59
shaved,-0.44
shaven,-0.25
shaver,-0.28
shaving,-0.49
shavings,-0.26
shaw,-0.25
shawl,-0.44
shawls,0.07
Shawn,-0.36
Shawnee,0
she,-0.74
Shea,0.26
sheaf,0.36
shear,-0.39
shearing,-0.16
Shea's,-0.02
sheath,-0.09
sheathe,0.41
sheathing,0.86
shebang,0.89
shed,-0.53
she'd,0.22
shedding,-0.4
sheds,-0.33
sheen,0.06
sheep,-0.69
sheepdog,-0.04
sheepish,-0.38
sheepskin,-0.25
sheer,-0.37
sheered,0.01
sheet,-0.69
sheeted,0.07
sheeting,0.15
sheets,-0.73
sheik,0.09
sheikh,0.73
Sheila,-0.21
shelf,-0.47
shell,-0.73
she'll,-0.22
shellac,0.64
shelled,-0.2
Shelley,0.05
Shelley's,-0.22
shellfish,-0.12
shells,-0.59
shellshock,-0.19
shelter,-0.55
sheltered,-0.34
sheltering,-0.15
shelters,-0.51
shelve,-0.14
shelved,-0.1
shelves,-0.39
Shenandoah,0.44
shenanigan,1.06
shenanigans,0.58
Shepard,-0.04
shepherd,-0.42
shepherds,-0.24
shepherd's,0.35
Sheraton,0.49
sherbet,0.03
sheriff,-0.42
sheriffs,-0.2
sheriff's,-0.34
Sherlock,-0.14
Sherpa,-0.04
sherry,0.08
Sherwood,0.1
she's,-0.45
Shetland,0.21
shied,-0.3
shield,-0.68
shielded,-0.24
shielding,-0.25
shields,-0.48
shies,0
shift,-0.8
shifted,-0.46
shifting,-0.4
shiftless,0.04
shifts,-0.62
shifty,-0.37
shill,-0.25
shilling,0.56
shillings,-0.14
shim,0.34
shimmer,-0.38
shimmering,-0.06
shin,-0.2
shinbone,0.58
shindig,0.36
shine,-0.69
shines,-0.55
shingle,0.05
shingles,-0.14
shining,-0.5
shiningly,0.8
Shinto,0.49
Shintoism,0.91
shiny,-0.18
ship,-0.78
shipboard,-0.14
shipbroker,0.41
shipbuilder,0.26
shipbuilding,0.28
shipload,-0.12
shipman,-0.36
shipmate,-0.11
shipmates,-0.22
shipment,-0.27
shipments,-0.02
shipowner,0.91
shipped,-0.33
shipper,-0.19
shippers,-0.24
shipping,-0.4
ships,-0.79
ship's,-0.5
shipshape,0.13
shipwreck,-0.44
shipwrecked,-0.2
shipwright,0.66
shipyard,0.16
shipyards,-0.06
shire,-0.32
shires,0.21
shirk,0.16
shirking,0.15
Shirley,-0.17
Shirley's,-0.27
shirt,-0.73
shirtfront,0.72
shirts,-0.47
shirtsleeve,0.41
shirttail,0.49
shirtwaist,1.15
shiver,-0.3
shivered,-0.11
shivering,-0.01
shivery,0.19
shoal,0.31
shoals,0.32
shock,-0.7
shocked,-0.71
shocker,-0.53
shocking,-0.29
shockingly,-0.2
shockproof,0.08
shocks,-0.54
shockwave,-0.05
shod,-0.07
shoddy,0.15
shoe,-0.52
shoeblack,0.58
shoehorn,0.33
shoelace,-0.14
shoelaces,-0.06
shoemaker,-0.4
shoes,-0.67
shoeshine,-0.08
shoestring,0.14
shoestrings,0.03
shogun,0.12
shone,0.37
shoo,0.15
shooing,0.14
shook,-0.37
shoot,-0.68
shooter,-0.48
shooters,-0.36
shooting,-0.69
shootings,-0.59
shop,-0.72
shopkeeper,-0.07
shopkeepers,0.06
shoplift,-0.37
shoplifter,-0.02
shopper,-0.67
shopping,-0.5
shops,-0.31
shop's,-0.54
shopwindow,0.42
shopworn,0.79
shore,-0.61
shoreline,-0.32
shorelines,-0.08
shores,-0.46
shorn,0.08
short,-0.79
shortage,-0.34
shortages,-0.1
shortbread,-0.25
shortcake,-0.3
shortcoming,0.02
shortcomings,0.04
shortcut,-0.49
shortcuts,-0.46
shorten,-0.43
shortened,-0.12
shortening,-0.25
shorter,-0.45
shortest,-0.32
shortfall,-0.25
shorthand,-0.53
shorthanded,-0.18
shortly,-0.51
shortness,-0.36
shorts,-0.57
shortsighted,0.91
shortsightedness,1.07
shortstop,-0.02
shorty,-0.47
shot,-0.84
shotgun,-0.45
shotguns,-0.54
shots,-0.52
should,-0.68
shoulder,-0.49
shouldered,0.19
shouldering,0.2
shoulders,-0.56
shouldn't,-0.39
shout,-0.57
shouted,-0.48
shouting,-0.47
shouts,-0.59
shove,-0.4
shoved,-0.48
shovel,-0.36
shoveled,-0.06
shovels,-0.32
shoving,-0.19
show,-0.7
showbiz,-0.01
showboat,-0.24
showcase,-0.36
showdown,-0.44
showed,-0.35
shower,-0.6
showered,-0.38
showerhead,0.02
showering,-0.38
showers,-0.61
showery,-0.01
showgirl,-0.1
showing,-0.65
showings,-0.27
showman,-0.09
showmanship,0.19
showmen,-0.05
shown,-0.56
showpiece,-0.08
showplace,-0.43
showroom,-0.26
shows,-0.54
showy,0.26
shrank,0.18
shrapnel,0.66
shred,-0.36
shredded,-0.48
shredder,-0.19
shredding,-0.17
shreds,-0.22
shrew,-0.29
shrewd,-0.11
shrewdest,0.3
shrewdly,-0.04
shrewish,0.12
shriek,-0.08
shrieked,-0.22
shrieking,-0.21
shrill,-0.33
shrilled,0.24
shrilling,0.02
shrillness,0.29
shrilly,0.13
shrimp,-0.35
shrine,-0.4
shrines,-0.06
shrink,-0.58
shrinkage,0.07
shrinking,-0.52
shrinks,-0.42
shrivel,0.02
shriveled,0.44
shroud,0.31
shrouded,0.04
shrub,-0.31
shrubbery,0.18
shrubs,-0.15
shrug,-0.3
shrugged,-0.46
shrugs,-0.36
shrunken,0.2
shuck,-0.06
shucks,0.33
shudder,-0.18
shuddered,-0.08
shuddering,-0.05
shuffle,-0.47
shuffleboard,0.05
shuffled,-0.34
shuffling,-0.09
shun,0.12
shunned,0.21
shunning,-0.03
shuns,0.21
shunt,0.35
shunted,0
shunts,0.22
shush,0.39
shut,-0.55
shutdown,-0.44
shutdowns,-0.33
shuts,-0.23
shutter,-0.35
shuttered,-0.09
shutters,-0.02
shutting,-0.14
shuttle,-0.35
shuttlecock,0.94
shuttled,-0.25
shuttling,0.15
shy,-0.59
shyly,-0.3
Siamese,0.1
Siberia,-0.22
Siberian,0.12
sibilant,0.22
sibling,-0.31
sibyls,0.14
sic,0.34
Sicilian,0.17
Sicilians,0.43
Sicily,0.38
sick,-0.81
sickbay,0.35
sickbed,0.18
sicken,-0.27
sickened,-0.3
sickening,-0.37
sicker,-0.26
sickish,0.28
sickle,-0.03
sickly,-0.46
sickness,-0.53
sickroom,-0.11
side,-0.5
sidearms,0.34
sideboard,-0.02
sideboards,-0.18
sideburns,-0.14
sidecar,-0.12
sidechairs,0.23
sided,-0.59
sidekick,-0.24
sidelight,0.14
sideline,-0.24
sidelines,-0.33
sidelong,-0.19
sides,-0.64
side's,-0.19
sidesaddle,0.94
sideshow,-0.19
sidesplitting,0.98
sidestep,-0.07
sidesteps,-0.15
sidestroke,0.3
sideswipe,0.14
sidetrack,-0.2
sidewalk,-0.53
sidewalks,-0.27
sideward,-0.16
sideways,-0.42
sidewinder,0.37
sidewise,-0.23
siding,-0.13
sidle,0.83
sidled,1.03
Sidney,-0.38
Sidney's,-0.41
siege,-0.23
Siegfried,0.69
sienna,0.06
sierra,0.02
sierras,0.47
siesta,0.51
sieve,0.26
sift,0.19
sifted,0.09
sifter,0.41
sifting,0.17
sigh,-0.48
sighed,-0.3
sighing,0.31
sighs,-0.51
sight,-0.72
sighted,-0.21
sighting,-0.18
sightless,-0.16
sights,-0.5
sightsee,0.5
sightseeing,-0.3
sightseer,0.28
sightseers,-0.1
sigma,0.05
Sigmund,0.07
sign,-0.71
signal,-0.69
signaled,-0.04
signaling,0.05
signalizes,0.47
signally,0.14
signalman,0.68
signals,-0.41
signature,-0.48
signatures,-0.08
signed,-0.31
signers,0.07
significance,-0.19
significant,-0.37
significantly,-0.01
significants,0.32
signification,0.32
signified,0
signifies,0.09
signify,-0.23
signing,-0.42
signor,0.1
signora,1.15
signore,1.07
signpost,0.39
signposts,0.42
signs,-0.62
sikh,0.43
silage,-0.12
silence,-0.59
silenced,-0.12
silencer,-0.04
silences,-0.19
silencing,-0.05
silent,-0.52
silently,-0.37
silhouette,-0.14
silhouetted,0.32
silhouettes,0
silica,0.54
silicon,-0.1
silicone,0.2
silk,-0.52
silken,-0.02
silkworm,-0.26
silkworms,0.19
silky,-0.56
sill,0.05
silliest,0.25
silly,-0.56
silo,-0.26
silos,-0.04
silt,0.11
silver,-0.59
silverfish,-0.02
silvers,-0.06
silversmith,0.32
silverware,-0.14
silvery,0.25
simian,0.06
similar,-0.68
similarities,0.13
similarity,-0.23
similarly,-0.11
simile,0.16
similitude,0.69
simmer,-0.07
simmered,-0.08
Simmons,-0.1
Simon,-0.38
Simon's,-0.46
simple,-0.7
simpler,-0.38
simples,-0.31
simplest,-0.33
simpleton,0.24
simplex,-0.14
simplicities,0.66
simplicitude,1.46
simplicity,-0.23
simplification,0.36
simplified,0.08
simplifies,0.17
simplify,-0.34
simplistic,-0.19
simply,-0.72
Simpson,-0.58
Simpson's,-0.08
simulate,-0.01
simulated,0.18
simulation,0.07
simulator,0.04
simultaneous,0.29
simultaneously,0.17
sin,-0.79
Sinatra,0.31
since,-0.52
sincere,-0.24
sincerely,-0.34
sincerest,0.48
sincerity,-0.09
sine,0.62
sinew,-0.02
sinews,0.26
sinful,-0.44
sinfulness,0.3
sing,-0.6
Singapore,-0.06
singe,0.23
singed,-0.29
singer,-0.39
singers,-0.41
singer's,-0.37
singing,-0.67
single,-0.64
singled,-0.52
singlehandedly,0.83
singleness,0.26
singles,-0.51
singleton,0.42
singly,0.32
sings,-0.65
singsong,-0.44
singsonged,1.07
singular,-0.06
singularity,0.27
singularize,0.76
singularly,0.4
sinister,0.11
sink,-0.82
sinkhole,0.12
sinking,-0.46
sinless,-0.1
sinned,-0.22
sinner,-0.38
sinners,-0.32
sinning,0.04
sins,-0.65
sinuous,0.46
sinuously,0.57
sinuousness,1.37
sinus,-0.3
sinuses,-0.03
sinusitis,0.78
sinusoidal,0.3
Sioux,0.08
sip,-0.2
siphon,0.28
siphoned,0.9
sipped,0.2
sipping,0.03
sir,-0.59
sire,0.05
sired,0.26
siren,-0.14
sirens,-0.17
sirloin,-0.17
sirs,-0.02
sis,0.57
sissy,-0.13
sister,-0.62
sisterhood,-0.17
sisters,-0.48
sister's,-0.36
Sistine,0.67
sit,-0.72
site,-0.5
sites,-0.55
sits,-0.33
sitter,0.02
sitters,-0.22
sitter's,0.25
sitting,-0.55
sittings,-0.16
situate,0.31
situated,-0.08
situation,-0.42
situations,-0.47
six,-0.86
sixfold,0.16
sixpence,0.21
sixpenny,0.21
sixteen,-0.55
sixteenth,-0.43
sixth,-0.54
sixties,-0.25
sixtieth,0.35
sixty,-0.59
sizable,-0.2
size,-0.83
sizeable,-0.15
sized,-0.32
sizes,-0.5
sizzle,-0.36
sizzled,-0.41
sizzling,-0.33
skate,-0.58
skateboard,-0.27
skateboarder,-0.13
skater,-0.33
skates,-0.6
skating,-0.42
skedaddle,1.09
skeet,0.11
skein,0.49
skeletal,0.12
skeleton,-0.49
skeletons,-0.18
skeptical,-0.24
skeptically,0.08
skepticism,-0.12
skeptics,-0.03
sketch,-0.39
sketchbook,-0.28
sketched,-0.2
sketches,-0.48
sketching,-0.18
sketchpad,-0.05
sketchy,-0.2
skew,-0.18
skewer,0.19
ski,-0.66
skid,-0.27
skidded,-0.02
skidding,-0.21
skidpan,0.91
skids,-0.05
skier,-0.19
skies,-0.72
skiing,-0.05
skilful,-0.07
skilfully,0.33
skilift,0.96
skill,-0.53
skilled,-0.75
skillet,-0.33
skillful,-0.42
skillfully,-0.12
skillfulness,0
skills,-0.59
skim,-0.33
skimmed,0.05
skimmer,-0.14
skimming,-0.22
skimp,0.21
skimpy,-0.04
skin,-0.79
skindive,0.41
skindiving,0.29
skinflint,0.41
skinfolds,0.11
skinhead,-0.34
skinless,-0.21
skinner,-0.48
skinny,-0.65
skins,-0.64
skip,-0.7
skipped,-0.8
skipper,-0.71
skippers,-0.43
skipping,-0.46
skips,-0.63
skirmish,0.05
skirmished,0.3
skirmishers,1.15
skirmishes,0.58
skirmishing,0.42
skirt,-0.38
skirted,-0.13
skirting,0.1
skirts,-0.61
skis,0.34
skit,-0.27
skits,-0.04
skitter,0.08
skittish,0.04
skiway,1.15
skulk,-0.02
skull,-0.76
skullcap,0.14
skulls,-0.65
skunk,0.03
skunks,-0.07
sky,-0.83
skydive,-0.39
skydiver,-0.36
skyhook,0.28
skyjack,-0.21
skyjacked,0.23
skyjackers,0.33
skylark,0.04
skylarking,0.49
skylight,-0.56
skylights,-0.05
skyline,-0.52
skyrocket,-0.03
sky's,-0.61
skyscraper,0
skyscrapers,-0.2
skyward,-0.29
skyway,-0.01
skywriting,0.15
slab,-0.48
slack,-0.71
slacken,0.02
slackened,0.28
slackening,-0.01
slacker,-0.51
slacking,-0.5
slacks,-0.53
slag,-0.29
slagheap,0.64
slain,-0.4
slake,-0.03
slaked,0.61
slalom,0.91
slam,-0.58
slammed,-0.36
slamming,-0.38
slander,-0.31
slanderer,0.41
slanderous,0.06
slanders,-0.33
slang,-0.56
slangy,0.35
slant,-0.07
slanted,-0.34
slanting,-0.32
slants,-0.22
slantwise,0.6
slap,-0.63
slapdash,0.1
slaphappy,0.75
slapped,-0.52
slapping,-0.39
slaps,-0.53
slapstick,0.01
slash,-0.38
slashed,-0.47
slashes,-0.48
slashing,-0.45
slat,-0.23
slate,-0.46
slated,-0.4
slats,-0.17
slatted,0.44
slaughter,-0.49
slaughtered,-0.23
slaughterhouse,0.11
slaughtering,0.08
Slav,0.14
slave,-0.6
slaver,-0.25
slavered,0.14
slavery,-0.42
slaves,-0.7
slave's,-0.36
Slavic,0.15
slavish,0.09
Slavs,0.52
slaw,-0.01
slay,-0.42
slaying,-0.42
sleazy,-0.28
sled,-0.34
sledding,-0.25
sledge,-0.28
sledgehammer,0.11
sleek,-0.55
sleep,-0.75
sleeper,-0.67
sleepers,-0.52
sleeper's,-0.29
sleepily,-0.11
sleeping,-0.66
sleepless,-0.33
sleeplessly,0.38
sleeps,-0.7
sleepwalk,-0.37
sleepwalker,-0.33
sleepy,-0.68
sleepyhead,0
sleet,-0.36
sleeve,-0.57
sleeveless,0.08
sleeves,-0.51
sleigh,-0.32
sleight,0.33
slender,-0.58
slenderer,0.78
slept,-0.47
sleuth,-0.2
sleuthing,0.63
slew,-0.13
slice,-0.52
sliced,-0.44
slices,-0.42
slick,-0.61
slicker,-0.32
slickers,-0.23
slid,-0.11
slide,-0.72
slides,-0.56
sliding,-0.48
slight,-0.57
slighter,-0.16
slightest,-0.14
slightly,-0.38
slights,-0.21
slim,-0.65
slime,-0.24
slimed,0.09
slimly,0.24
slimmer,-0.31
slimy,-0.16
sling,-0.23
slinger,0.09
slinging,0.03
slings,-0.15
slingshot,-0.34
slink,-0.21
slinky,-0.35
slip,-0.78
slipcover,-0.01
slipknot,0.19
slipover,-0.16
slippage,0.36
slipped,-0.59
slipper,-0.48
slippers,-0.42
slippery,-0.49
slipping,-0.42
slips,-0.56
slipshod,0.22
slipstream,0.52
slit,-0.25
slither,0.15
slits,-0.19
sliver,-0.12
sloan,0.08
slob,-0.37
slobber,-0.34
sloe,-0.23
slogan,-0.38
slogans,-0.27
sloop,-0.3
slop,-0.41
slope,-0.47
slopes,-0.46
slope's,0.15
sloping,0.12
slopped,-0.41
sloppily,0.07
slopping,0
sloppy,-0.67
slosh,-0.24
sloshed,0.03
slot,-0.56
sloth,-0.4
slothful,0.06
slots,-0.5
slotted,-0.21
slouch,-0.25
slouches,0.05
slough,0.11
Slovak,0.28
sloven,0.7
Slovenia,0.21
slovenliness,0.75
